number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,critical_temp,Type
6,61.703375,796.416666666667,158.333333333333,3227.90483333333,68.6033333333333,7.282,52.37193,3.0,41.0,0
6,61.703375,796.416666666667,158.333333333333,3227.90483333333,68.6033333333333,7.282,52.37193,3.0,24.6,0
6,67.203875,846.8,147.833333333333,4340.5715,85.325,6.967,92.5385966666667,2.83333333333333,77.7,1
6,67.203875,846.8,147.833333333333,4340.5715,85.325,6.967,92.5385966666667,2.83333333333333,45.7,0
6,67.203875,846.8,147.833333333333,4340.5715,85.325,6.967,92.5385966666667,2.83333333333333,35.0,0
7,111.036057142857,752.814285714286,164.285714285714,6517.63271428571,58.5757142857143,6.62742857142857,84.2895114285714,2.71428571428571,35.0,0
7,111.2652,753.785714285714,163.285714285714,6216.347,58.5757142857143,6.74171428571429,84.4323685714286,2.71428571428571,39.0,0
7,112.020342857143,760.542857142857,163.571428571429,6595.91842857143,58.5757142857143,6.84171428571429,84.0037971428571,2.71428571428571,43.5,0
7,112.770342857143,756.657142857143,162.857142857143,6688.77557142857,58.5757142857143,6.99885714285714,84.0037971428571,2.71428571428571,12.0,0
5,83.9503,853.1,149.8,6463.0858,67.246,8.8224,107.465316,2.8,51.0,0
6,110.320616666667,790.816666666667,161.166666666667,6567.5715,50.6533333333333,6.05866666666667,112.05443,2.16666666666667,114.0,1
6,110.320616666667,790.816666666667,161.166666666667,6567.5715,50.6533333333333,6.05866666666667,112.05443,2.16666666666667,45.0,0
5,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,79.4,1
5,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,81.9,1
5,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,80.8,1
4,96.4516525,787.4,167.0,5447.85725,82.3375,9.5305,108.756645,2.25,79.0,1
5,85.176922,747.8,172.4,4668.2858,66.644,9.3324,127.005316,2.2,79.2,1
5,85.176922,747.8,172.4,4668.2858,66.644,9.3324,127.005316,2.2,81.2,1
5,85.176922,747.8,172.4,4668.2858,66.644,9.3324,127.005316,2.2,84.8,1
5,85.176922,747.8,172.4,4668.2858,66.644,9.3324,127.005316,2.2,83.3,1
5,84.84188,746.2,173.2,4617.4858,66.644,9.9524,126.605316,2.2,79.3,1
5,84.84188,746.2,173.2,4617.4858,66.644,9.9524,126.605316,2.2,80.0,1
5,84.84188,746.2,173.2,4617.4858,66.644,9.9524,126.605316,2.2,83.2,1
5,84.376144,744.8,173.2,4563.2858,66.644,9.3724,126.805316,2.2,76.8,0
5,84.376144,744.8,173.2,4563.2858,66.644,9.3724,126.805316,2.2,77.4,1
4,64.0178125,805.625,156.0,4015.85725,75.0075,8.1805,113.006645,2.25,69.0,0
4,64.0178125,805.625,156.0,4015.85725,75.0075,8.1805,113.006645,2.25,70.0,0
4,64.0178125,805.625,156.0,4015.85725,75.0075,8.1805,113.006645,2.25,67.0,0
4,64.0178125,805.625,156.0,4015.85725,75.0075,8.1805,113.006645,2.25,62.0,0
4,84.0249025,799.025,158.5,5227.85725,80.1075,9.5305,113.006645,2.25,62.0,0
4,84.0249025,799.025,158.5,5227.85725,80.1075,9.5305,113.006645,2.25,56.0,0
4,84.0249025,799.025,158.5,5227.85725,80.1075,9.5305,113.006645,2.25,55.0,0
6,73.5442083333333,730.466666666667,175.5,4013.40483333333,54.0966666666667,9.90366666666667,82.00443,2.5,35.0,0
6,77.186875,717.283333333333,168.833333333333,4246.23816666667,57.6466666666667,7.71866666666667,83.1710966666667,2.33333333333333,38.0,0
6,77.671375,747.5,167.0,4149.40483333333,72.6633333333333,12.087,88.3377633333333,2.5,25.0,0
6,81.5597083333333,734.966666666667,177.833333333333,4975.5715,64.8133333333333,12.787,101.50443,2.83333333333333,26.0,0
6,77.186875,717.283333333333,168.833333333333,4246.23816666667,57.6466666666667,7.71866666666667,83.1710966666667,2.33333333333333,61.0,0
6,77.186875,717.283333333333,168.833333333333,4246.23816666667,57.6466666666667,7.71866666666667,83.1710966666667,2.33333333333333,56.0,0
6,77.186875,717.283333333333,168.833333333333,4246.23816666667,57.6466666666667,7.71866666666667,83.1710966666667,2.33333333333333,50.0,0
6,77.186875,717.283333333333,168.833333333333,4246.23816666667,57.6466666666667,7.71866666666667,83.1710966666667,2.33333333333333,32.0,0
6,73.5442083333333,730.466666666667,175.5,4013.40483333333,54.0966666666667,9.90366666666667,82.00443,2.5,78.0,1
6,73.5442083333333,730.466666666667,175.5,4013.40483333333,54.0966666666667,9.90366666666667,82.00443,2.5,52.0,0
6,70.0632981,717.033333333333,165.833333333333,3712.23816666667,59.9133333333333,8.57033333333333,117.50443,2.33333333333333,12.0,0
6,70.0632981,717.033333333333,165.833333333333,3712.23816666667,59.9133333333333,8.57033333333333,117.50443,2.33333333333333,20.0,0
6,70.0632981,717.033333333333,165.833333333333,3712.23816666667,59.9133333333333,8.57033333333333,117.50443,2.33333333333333,16.0,0
5,43.61088,799.34,138.6,3120.2858,60.2,15.9724,132.405316,2.2,75.0,0
5,72.89433,782.44,161.4,5170.2858,84.49,9.9844,105.205316,2.2,90.5,1
5,72.89433,782.44,161.4,5170.2858,84.49,9.9844,105.205316,2.2,88.5,1
5,72.89433,782.44,161.4,5170.2858,84.49,9.9844,105.205316,2.2,86.2,1
4,90.97585,782.425,146.0,5665.10725,91.35,6.4805,107.006645,2.75,18.0,0
5,90.30468,735.74,160.6,5058.0858,74.386,6.7844,92.605316,2.6,16.0,0
5,90.30468,735.74,160.6,5058.0858,74.386,6.7844,92.605316,2.6,13.0,0
6,95.6241116666667,764.55,149.833333333333,6070.90483333333,87.4383333333333,9.287,91.1710966666667,2.66666666666667,17.5,0
6,95.6241116666667,764.55,149.833333333333,6070.90483333333,87.4383333333333,9.287,91.1710966666667,2.66666666666667,12.9,0
6,95.6241116666667,764.55,149.833333333333,6070.90483333333,87.4383333333333,9.287,91.1710966666667,2.66666666666667,10.0,0
6,95.6241116666667,764.55,149.833333333333,6070.90483333333,87.4383333333333,9.287,91.1710966666667,2.66666666666667,3.6,0
6,96.738545,792.816666666667,148.666666666667,5776.23816666667,68.7716666666667,7.64533333333333,96.00443,2.66666666666667,16.8,0
6,96.738545,792.816666666667,148.666666666667,5776.23816666667,68.7716666666667,7.64533333333333,96.00443,2.66666666666667,11.3,0
6,96.738545,792.816666666667,148.666666666667,5776.23816666667,68.7716666666667,7.64533333333333,96.00443,2.66666666666667,7.0,0
6,96.738545,792.816666666667,148.666666666667,5776.23816666667,68.7716666666667,7.64533333333333,96.00443,2.66666666666667,5.0,0
6,96.738545,792.816666666667,148.666666666667,5776.23816666667,68.7716666666667,7.64533333333333,96.00443,2.66666666666667,5.1,0
5,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,91.6,1
5,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,92.2,1
5,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,88.3,1
5,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,88.6,1
5,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,77.1,1
5,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,68.6,0
5,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,61.0,0
5,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,59.7,0
5,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,52.6,0
5,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,11.3,0
4,92.2091,776.875,169.25,4428.85725,82.3375,7.6555,108.006645,2.25,93.6,1
5,85.553919,773.12,165.8,5323.0858,78.91,9.3644,106.405316,2.6,88.3,1
5,85.553919,773.12,165.8,5323.0858,78.91,9.3644,106.405316,2.6,72.7,0
5,85.553919,773.12,165.8,5323.0858,78.91,9.3644,106.405316,2.6,55.3,0
5,85.553919,773.12,165.8,5323.0858,78.91,9.3644,106.405316,2.6,29.4,0
5,66.08116064,963.72,132.0,3720.625,129.986,5.7364,90.410856,2.0,44.0,0
5,78.67965,745.0,175.4,3914.6858,63.096,8.1444,94.005316,2.2,84.0,1
5,78.67965,745.0,175.4,3914.6858,63.096,8.1444,94.005316,2.2,82.5,1
5,78.67965,745.0,175.4,3914.6858,63.096,8.1444,94.005316,2.2,79.5,1
4,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,57.4,0
4,90.1422625,781.2,156.25,5572.60725,91.35,6.4305,106.006645,3.0,23.2,0
4,90.1422625,781.2,156.25,5572.60725,91.35,6.4305,106.006645,3.0,23.3,0
4,90.1422625,781.2,156.25,5572.60725,91.35,6.4305,106.006645,3.0,24.3,0
4,90.1422625,781.2,156.25,5572.60725,91.35,6.4305,106.006645,3.0,22.7,0
6,97.4467833333333,731.4,164.0,5260.23816666667,57.5,6.96033333333333,120.00443,2.33333333333333,83.0,1
6,97.4467833333333,731.4,164.0,5260.23816666667,57.5,6.96033333333333,120.00443,2.33333333333333,67.0,0
4,104.3656,891.65,154.25,6501.35725,69.8375,5.903,106.581645,2.0,95.1,1
5,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,122.5,1
5,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,133.5,1
6,79.1928325,776.25,150.166666666667,5303.5715,71.7833333333333,9.49366666666667,123.837763333333,2.83333333333333,60.0,0
4,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,73.0,0
4,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,48.5,0
4,90.1422625,781.2,156.25,5572.60725,91.35,6.4305,106.006645,3.0,22.9,0
5,83.85249,772.2,154.8,6239.6858,95.78,8.5844,103.005316,2.8,18.0,0
5,83.85249,772.2,154.8,6239.6858,95.78,8.5844,103.005316,2.8,12.2,0
5,83.900449,776.58,155.4,6238.0858,86.12,8.3844,104.805316,3.2,14.1,0
5,83.900449,776.58,155.4,6238.0858,86.12,8.3844,104.805316,3.2,8.2,0
5,111.97556,773.92,151.6,5060.2858,56.44,6.4864,55.605316,3.0,102.0,1
6,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,130.0,1
5,72.96372,776.1,161.0,4902.2858,81.764,8.2324,209.605316,1.8,112.0,1
5,72.96372,776.1,161.0,4902.2858,81.764,8.2324,209.605316,1.8,98.5,1
5,72.96372,776.1,161.0,4902.2858,81.764,8.2324,209.605316,1.8,117.0,1
4,64.2376,787.5,160.0,3505.35725,70.43,7.4655,154.506645,2.0,117.0,1
5,103.41069,767.32,160.4,5602.2858,82.626,7.8244,91.205316,3.0,21.0,0
5,103.41069,767.32,160.4,5602.2858,82.626,7.8244,91.205316,3.0,26.1,0
5,103.41069,767.32,160.4,5602.2858,82.626,7.8244,91.205316,3.0,30.1,0
5,103.41069,767.32,160.4,5602.2858,82.626,7.8244,91.205316,3.0,27.1,0
5,103.41069,767.32,160.4,5602.2858,82.626,7.8244,91.205316,3.0,20.1,0
5,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,22.1,0
5,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,31.1,0
5,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,33.1,0
5,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,29.2,0
5,98.316654,739.1,159.8,4021.4858,59.02,6.7924,51.205316,2.8,25.0,0
5,104.07756,768.3,152.2,5676.2858,82.626,7.8644,92.005316,2.8,27.4,0
5,105.30116,770.02,158.6,5744.8858,82.626,8.1444,91.205316,2.8,19.5,0
5,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,32.6,0
5,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,34.0,0
5,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,35.5,0
5,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,30.5,0
5,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,26.5,0
5,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,23.0,0
5,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,10.4,0
6,89.0082788666667,921.85,132.0,4586.52083333333,123.438333333333,6.46366666666667,76.0090466666667,2.5,30.1,0
6,89.0082788666667,921.85,132.0,4586.52083333333,123.438333333333,6.46366666666667,76.0090466666667,2.5,29.0,0
6,89.0082788666667,921.85,132.0,4586.52083333333,123.438333333333,6.46366666666667,76.0090466666667,2.5,25.1,0
6,89.0082788666667,921.85,132.0,4586.52083333333,123.438333333333,6.46366666666667,76.0090466666667,2.5,13.0,0
7,96.3379,752.1,153.428571428571,5767.347,64.8857142857143,9.76171428571429,101.289511428571,3.14285714285714,78.5,1
7,96.3379,752.1,153.428571428571,5767.347,64.8857142857143,9.76171428571429,101.289511428571,3.14285714285714,108.5,1
7,96.3379,752.1,153.428571428571,5767.347,64.8857142857143,9.76171428571429,101.289511428571,3.14285714285714,110.5,1
6,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,108.9,1
7,96.3379,752.1,153.428571428571,5767.347,64.8857142857143,9.76171428571429,101.289511428571,3.14285714285714,110.8,1
7,96.3379,752.1,153.428571428571,5767.347,64.8857142857143,9.76171428571429,101.289511428571,3.14285714285714,111.0,1
6,77.8608833333333,758.25,153.333333333333,4838.5715,69.6,10.5936666666667,112.337763333333,3.0,82.2,1
6,77.8608833333333,758.25,153.333333333333,4838.5715,69.6,10.5936666666667,112.337763333333,3.0,84.0,1
7,77.8008928571429,782.242857142857,166.428571428571,5093.48985714286,44.9285714285714,8.89314285714286,97.4752257142857,2.42857142857143,56.75,0
7,77.8008928571429,782.242857142857,166.428571428571,5093.48985714286,44.9285714285714,8.89314285714286,97.4752257142857,2.42857142857143,53.75,0
7,77.8008928571429,782.242857142857,166.428571428571,5093.48985714286,44.9285714285714,8.89314285714286,97.4752257142857,2.42857142857143,60.55,0
7,77.8008928571429,782.242857142857,166.428571428571,5093.48985714286,44.9285714285714,8.89314285714286,97.4752257142857,2.42857142857143,55.0,0
6,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,80.5,1
7,109.666542857143,735.157142857143,158.428571428571,5895.91842857143,64.8,7.51885714285714,99.2895114285714,2.85714285714286,82.5,1
7,109.666542857143,735.157142857143,158.428571428571,5895.91842857143,64.8,7.51885714285714,99.2895114285714,2.85714285714286,80.89,1
7,101.761378571429,747.142857142857,159.285714285714,5533.347,61.8857142857143,8.13314285714286,99.2895114285714,2.85714285714286,78.5,1
7,109.666542857143,735.157142857143,158.428571428571,5895.91842857143,64.8,7.51885714285714,99.2895114285714,2.85714285714286,81.27,1
7,109.666542857143,735.157142857143,158.428571428571,5895.91842857143,64.8,7.51885714285714,99.2895114285714,2.85714285714286,84.11,1
7,109.666542857143,735.157142857143,158.428571428571,5895.91842857143,64.8,7.51885714285714,99.2895114285714,2.85714285714286,76.67,0
5,91.22765,743.22,179.2,4859.2858,72.09,8.2444,89.605316,2.4,92.0,1
6,80.5237658333333,748.183333333333,169.666666666667,5331.23816666667,66.4033333333333,10.9936666666667,122.171096666667,2.5,84.0,1
7,81.5375135714286,719.728571428571,176.714285714286,4945.347,57.85,10.566,109.718082857143,2.42857142857143,81.0,1
7,81.5375135714286,719.728571428571,176.714285714286,4945.347,57.85,10.566,109.718082857143,2.42857142857143,77.0,1
7,81.5375135714286,719.728571428571,176.714285714286,4945.347,57.85,10.566,109.718082857143,2.42857142857143,64.0,0
7,81.5375135714286,719.728571428571,176.714285714286,4945.347,57.85,10.566,109.718082857143,2.42857142857143,48.0,0
7,81.5375135714286,719.728571428571,176.714285714286,4945.347,57.85,10.566,109.718082857143,2.42857142857143,54.0,0
4,88.9444675,775.425,160.25,4654.35725,81.8375,6.9055,107.756645,2.25,70.34,0
5,82.324574,772.16,159.4,5298.2858,68.91,8.2844,102.005316,2.4,55.23,0
5,82.324574,772.16,159.4,5298.2858,68.91,8.2844,102.005316,2.4,35.9,0
6,67.3682083333333,754.2,160.666666666667,3672.23816666667,57.28,15.1203333333333,82.8377633333333,2.33333333333333,41.2,0
7,62.3248928571429,789.171428571429,150.142857142857,3427.63271428571,77.8828571428571,13.2074285714286,71.0330828571429,2.85714285714286,44.0,0
6,70.9105416666667,787.333333333333,160.666666666667,3588.90483333333,86.1633333333333,7.07533333333333,78.37193,2.83333333333333,50.9,0
7,62.3248928571429,789.171428571429,150.142857142857,3427.63271428571,77.8828571428571,13.2074285714286,71.0330828571429,2.85714285714286,25.0,0
7,62.3248928571429,789.171428571429,150.142857142857,3427.63271428571,77.8828571428571,13.2074285714286,71.0330828571429,2.85714285714286,56.5,0
6,70.9105416666667,787.333333333333,160.666666666667,3588.90483333333,86.1633333333333,7.07533333333333,78.37193,2.83333333333333,75.6,0
5,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,51.7,0
6,84.188275,752.466666666667,160.166666666667,4565.5715,66.1,8.69366666666667,110.00443,2.66666666666667,91.5,1
6,84.188275,752.466666666667,160.166666666667,4565.5715,66.1,8.69366666666667,110.00443,2.66666666666667,88.0,1
5,93.68078,843.34,157.6,6423.0858,66.29,9.2824,91.465316,2.6,70.0,0
6,92.67065,794.283333333333,167.833333333333,5790.90483333333,56.33,9.06866666666667,82.05443,2.5,65.0,0
6,92.67065,794.283333333333,167.833333333333,5790.90483333333,56.33,9.06866666666667,82.05443,2.5,55.0,0
6,92.67065,794.283333333333,167.833333333333,5790.90483333333,56.33,9.06866666666667,82.05443,2.5,45.0,0
5,93.68078,843.34,157.6,6423.0858,66.29,9.2824,91.465316,2.6,95.0,1
6,92.67065,794.283333333333,167.833333333333,5790.90483333333,56.33,9.06866666666667,82.05443,2.5,90.0,1
6,92.67065,794.283333333333,167.833333333333,5790.90483333333,56.33,9.06866666666667,82.05443,2.5,85.0,1
6,92.67065,794.283333333333,167.833333333333,5790.90483333333,56.33,9.06866666666667,82.05443,2.5,75.0,0
5,87.98225,798.44,163.4,7062.6858,76.026,13.5444,124.405316,3.0,77.0,1
5,70.40625,781.46,162.8,5268.6858,74.686,13.7444,118.205316,3.0,65.0,0
5,88.45565,796.32,162.4,7416.6858,63.206,13.1444,100.005316,3.2,69.0,0
6,79.9982083333333,763.6,168.5,6143.90483333333,64.0,12.7103333333333,137.00443,2.83333333333333,76.0,0
6,65.3515416666667,749.45,168.0,4648.90483333333,62.8833333333333,12.877,131.837763333333,2.83333333333333,71.0,0
6,80.3927083333333,761.833333333333,167.666666666667,6438.90483333333,53.3166666666667,12.377,116.671096666667,3.0,73.0,0
5,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,69.0,0
6,75.2834783333333,741.7,165.166666666667,4673.5715,58.07,8.327,118.337763333333,2.33333333333333,49.0,0
6,75.2834783333333,741.7,165.166666666667,4673.5715,58.07,8.327,118.337763333333,2.33333333333333,44.0,0
6,75.2834783333333,741.7,165.166666666667,4673.5715,58.07,8.327,118.337763333333,2.33333333333333,28.0,0
6,75.2834783333333,741.7,165.166666666667,4673.5715,58.07,8.327,118.337763333333,2.33333333333333,22.0,0
5,89.90548,913.12,140.8,5593.0858,96.17,5.0684,85.306316,2.8,41.0,0
5,89.90548,913.12,140.8,5593.0858,96.17,5.0684,85.306316,2.8,62.0,0
5,89.90548,913.12,140.8,5593.0858,96.17,5.0684,85.306316,2.8,65.0,0
5,89.90548,913.12,140.8,5593.0858,96.17,5.0684,85.306316,2.8,63.0,0
5,89.90548,913.12,140.8,5593.0858,96.17,5.0684,85.306316,2.8,73.0,0
5,89.90548,913.12,140.8,5593.0858,96.17,5.0684,85.306316,2.8,71.0,0
5,89.90548,913.12,140.8,5593.0858,96.17,5.0684,85.306316,2.8,77.0,1
4,104.3656,891.65,154.25,6501.35725,69.8375,5.903,106.581645,2.0,88.0,1
5,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,89.0,1
5,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,83.0,1
4,90.2786,773.025,163.0,4870.35725,82.3375,7.1055,108.756645,2.25,29.0,0
5,61.415762,891.9,132.0,3547.50378,78.546,5.636,89.641416,2.0,32.0,0
5,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,70.0,0
6,76.872645,766.15,162.833333333333,4551.23816666667,55.4533333333333,7.252,125.171096666667,2.16666666666667,60.0,0
6,76.872645,766.15,162.833333333333,4551.23816666667,55.4533333333333,7.252,125.171096666667,2.16666666666667,14.0,0
5,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,47.0,0
7,79.1843928571429,739.6,163.285714285714,5009.06128571429,56.0857142857143,9.83314285714286,102.575225714286,2.85714285714286,40.0,0
7,79.33505,739.928571428571,162.571428571429,5163.347,58.0428571428571,9.50457142857143,111.575225714286,3.0,67.0,0
5,95.50928,742.52,177.4,4334.2858,67.176,7.4044,98.405316,2.2,68.0,0
7,97.0384,767.671428571429,151.285714285714,6019.347,59.9,8.476,108.146654285714,2.85714285714286,54.8,0
7,97.0384,767.671428571429,151.285714285714,6019.347,59.9,8.476,108.146654285714,2.85714285714286,48.5,0
7,97.0384,767.671428571429,151.285714285714,6019.347,59.9,8.476,108.146654285714,2.85714285714286,33.8,0
7,97.0384,767.671428571429,151.285714285714,6019.347,59.9,8.476,108.146654285714,2.85714285714286,30.9,0
7,97.0384,767.671428571429,151.285714285714,6019.347,59.9,8.476,108.146654285714,2.85714285714286,26.1,0
7,97.4795707142857,767.528571428571,150.714285714286,6165.91842857143,66.7571428571429,8.81885714285714,111.146654285714,3.0,50.7,0
7,97.4795707142857,767.528571428571,150.714285714286,6165.91842857143,66.7571428571429,8.81885714285714,111.146654285714,3.0,48.6,0
7,97.4795707142857,767.528571428571,150.714285714286,6165.91842857143,66.7571428571429,8.81885714285714,111.146654285714,3.0,43.0,0
7,97.4795707142857,767.528571428571,150.714285714286,6165.91842857143,66.7571428571429,8.81885714285714,111.146654285714,3.0,38.8,0
7,97.4795707142857,767.528571428571,150.714285714286,6165.91842857143,66.7571428571429,8.81885714285714,111.146654285714,3.0,35.8,0
5,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,92.4,1
4,105.313925,787.375,150.5,6080.35725,74.6375,6.3805,116.006645,2.25,92.1,1
5,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,108.7,1
6,92.9337283333333,800.716666666667,158.166666666667,6230.23816666667,62.005,8.78533333333333,81.2210966666667,2.66666666666667,41.3,0
6,92.9337283333333,800.716666666667,158.166666666667,6230.23816666667,62.005,8.78533333333333,81.2210966666667,2.66666666666667,49.7,0
6,92.9337283333333,800.716666666667,158.166666666667,6230.23816666667,62.005,8.78533333333333,81.2210966666667,2.66666666666667,47.1,0
